idx,DEFAULT,OUTSTANDING MORTGAGE,PROPERTY VALUE,JOB,YEARS AT JOB,DEROGATORY REPORTS,DELINQUENT CREDIT LINES,OLDEST CREDIT (MONTHS),RECENT CREDIT ENQUIRIES,CREDIT LINES,DEBTINC,LTV RATIO
5323,0,187000.0,293000.0,Other,28.0,0.0,0.0,156.6333333,0.0,23.0,,0.6382252559726962
5324,0,32657.0,76000.0,Other,,,,288.3333333,0.0,16.0,,0.4296973684210526
5325,0,48000.0,97000.0,Office,3.0,0.0,0.0,173.5,2.0,25.0,,0.4948453608247423
5326,0,224000.0,282000.0,ProfExe,5.0,0.0,1.0,209.3666667,0.0,30.0,,0.7943262411347518
5327,0,8875.0,57000.0,Other,0.0,0.0,0.0,100.4666667,1.0,6.0,,0.15570175438596492
5328,1,,50000.0,Office,4.0,0.0,1.0,118.6666667,1.0,15.0,,
5329,1,17696.0,53100.0,Mgr,20.0,4.0,5.0,147.8666667,0.0,28.0,,0.33325800376647835
5330,1,176000.0,240000.0,ProfExe,1.0,1.0,0.0,198.8666667,2.0,13.0,,0.7333333333333333
5331,1,,46200.0,,0.0,1.0,3.0,200.9333333,10.0,15.0,,
5332,0,109583.0,153132.0,ProfExe,10.0,0.0,0.0,162.3840072,1.0,16.0,33.76030524,0.7156113679701173
5333,0,15214.0,38094.0,Other,26.0,0.0,0.0,199.4697909,0.0,15.0,39.5498738,0.3993804798655956
5334,0,20000.0,38000.0,Other,0.9,0.0,0.0,59.83333333,0.0,7.0,,0.5263157894736842
5335,0,24350.0,40356.0,Other,0.0,0.0,0.0,81.8402502,0.0,6.0,13.40999565,0.603379918723362
5336,1,92249.0,,Office,2.0,1.0,0.0,180.6801536,0.0,21.0,31.08912029,
5337,0,138322.0,186139.0,ProfExe,2.0,0.0,0.0,215.750868,2.0,19.0,39.1891416,0.7431113307796862
5338,0,228006.0,285921.0,ProfExe,15.0,0.0,0.0,250.5398841,2.0,25.0,27.81329141,0.7974440492303818
5339,0,78124.0,116280.0,Mgr,10.0,0.0,0.0,73.75338352,1.0,35.0,26.40633196,0.6718610251117991
5340,0,42747.0,71360.0,Other,10.0,,,89.51626546,,24.0,34.03666376,0.5990330717488789
5341,1,36000.0,73500.0,Office,14.0,0.0,1.0,202.9666667,0.0,33.0,,0.4897959183673469
5342,1,80951.0,116160.0,ProfExe,19.0,4.0,0.0,130.3603618,0.0,58.0,50.35299879,0.696892217630854
5343,0,124000.0,171366.0,Mgr,13.0,0.0,0.0,176.5,2.0,28.0,,0.7235974464012698
5344,0,20956.0,39333.0,Other,0.0,1.0,0.0,73.39179752,0.0,7.0,13.49536737,0.532784176137086
5345,0,106594.0,148695.0,Other,13.0,0.0,0.0,239.918405,1.0,39.0,41.27520899,0.7168633780557517
5346,0,34955.0,79556.0,Other,8.0,,,121.0233134,,23.0,32.8045306,0.43937603700537986
5347,0,137927.0,182588.0,ProfExe,1.0,1.0,0.0,248.980672,1.0,18.0,40.36185207,0.7554001358249173
5348,1,,52545.0,,1.0,1.0,3.0,187.7221845,10.0,15.0,2.594364447,
5349,0,54352.0,79302.0,Office,0.0,0.0,0.0,152.2027769,3.0,19.0,41.62936282,0.6853799399762932
5350,0,109859.0,153240.0,ProfExe,10.0,0.0,0.0,172.6879798,0.0,17.0,34.54949648,0.7169081179848603
5351,0,18306.0,66747.0,Other,1.0,0.0,0.0,95.18143755,1.0,6.0,37.58289841,0.2742595172816756
5352,0,36014.0,76525.0,Mgr,14.0,0.0,0.0,88.93446885,5.0,16.0,34.9372716,0.4706174452793205
5353,0,45747.0,78829.0,Office,0.0,0.0,0.0,174.3637482,3.0,18.0,41.25679468,0.5803321112788441
5354,0,40386.0,68120.0,Mgr,12.0,1.0,0.0,98.82015368,5.0,15.0,34.02025719,0.5928655314151497
5355,0,46948.0,80473.0,Office,0.0,0.0,0.0,151.5970972,2.0,19.0,37.75387662,0.5834006436941583
5356,0,55429.0,103948.0,Office,3.0,0.0,0.0,182.4841642,1.0,25.0,35.15098079,0.5332377727325202
5357,0,77246.0,121758.0,Mgr,10.0,0.0,0.0,79.21417248,0.0,34.0,26.52174054,0.6344223788169977
5358,0,57516.0,103086.0,Office,3.0,0.0,0.0,166.1995272,2.0,24.0,37.81408909,0.5579419125778476
5359,0,113822.0,148478.0,ProfExe,10.0,0.0,0.0,165.7882784,0.0,16.0,31.16320701,0.766591683616428
5360,0,108736.0,147531.0,Other,13.0,0.0,0.0,228.6103591,1.0,40.0,43.12276156,0.7370383173705866
5361,0,138082.0,181157.0,ProfExe,2.0,1.0,0.0,219.2473072,1.0,19.0,40.87469852,0.7622228232969193
5362,0,10952.0,65166.0,Other,0.0,0.0,0.0,91.95160351,1.0,6.0,37.69262438,0.16806310038977382
5363,0,124225.0,181129.0,Mgr,11.0,0.0,0.0,189.4391712,2.0,28.0,43.16839173,0.6858371657768773
5364,1,18375.0,61738.0,Mgr,20.0,3.0,5.0,141.7031333,0.0,28.0,45.3547887,0.2976286889759953
5365,0,35332.0,71898.0,Other,10.0,,,115.2108955,,24.0,33.07135028,0.4914183982864614
5366,0,78355.0,124426.0,Mgr,11.0,0.0,0.0,81.22339757,1.0,34.0,25.94257777,0.6297317280954141
5367,0,231344.0,284199.0,ProfExe,7.0,0.0,1.0,202.5286035,0.0,29.0,15.82390006,0.8140211612285757
5368,0,54372.0,78653.0,Office,0.0,0.0,0.0,156.4135697,3.0,19.0,40.61109433,0.6912895884454503
5369,0,36804.0,83295.0,Other,,,,289.3998161,0.0,15.0,42.21386978,0.44185125157572486
5370,0,14834.0,64870.0,Other,1.0,0.0,0.0,99.70436212,1.0,5.0,36.69232406,0.22867273007553568
5371,0,129062.0,176389.0,Mgr,13.0,0.0,0.0,184.3193761,2.0,28.0,40.89430209,0.7316896178333117
5372,0,29226.0,44735.0,Other,1.0,0.0,0.0,66.24471976,0.0,7.0,13.78396544,0.6533139599865877
5373,0,15428.0,45495.0,Other,28.0,0.0,0.0,200.5091243,0.0,15.0,42.38798551,0.33911418837234863
5374,0,195221.0,293118.0,Other,29.0,0.0,0.0,151.9574182,0.0,22.0,38.18102732,0.6660150519585969
5375,1,147577.0,187129.0,Office,11.0,0.0,0.0,,0.0,0.0,42.36225264,0.7886377846298542
5376,0,21172.0,37333.0,Other,30.0,0.0,0.0,208.4986963,0.0,15.0,41.35817107,0.5671122063589853
5377,0,125787.0,175196.0,Mgr,13.0,0.0,0.0,157.8776807,2.0,29.0,41.35097453,0.7179787209753647
5378,0,54981.0,82038.0,Office,2.0,0.0,0.0,165.0778474,2.0,19.0,41.23925628,0.6701894244130768
5379,0,230978.0,291013.0,ProfExe,12.0,0.0,1.0,268.394238,1.0,26.0,26.24819069,0.7937033740760722
5380,0,189798.0,301984.0,Other,28.0,0.0,0.0,150.9173633,0.0,22.0,37.23650784,0.6285034968740065
5381,1,106717.0,,Mgr,4.0,2.0,4.0,172.4323547,0.0,13.0,47.79590611,
5382,0,190480.0,298239.0,Other,27.0,0.0,1.0,164.6048706,0.0,23.0,39.60145213,0.6386823990155547
5383,0,133471.0,188154.0,ProfExe,0.0,0.0,0.0,218.5382606,2.0,18.0,40.31508349,0.7093710471209753
5384,1,67794.0,103535.0,Mgr,7.0,0.0,1.0,116.8989899,1.0,31.0,44.06542878,0.6547930651470517
5385,0,37507.0,71612.0,Other,10.0,,,112.8714443,,24.0,31.78445617,0.523753002290119
5386,0,118000.0,167000.0,ProfExe,17.0,0.0,0.0,127.0333333,1.0,17.0,,0.7065868263473054
5387,1,30000.0,72000.0,Mgr,20.0,2.0,0.0,127.3,1.0,14.0,,0.4166666666666667
5388,0,13542.0,58827.0,Other,0.0,0.0,0.0,92.1329084,0.0,6.0,36.25696875,0.23020041817532766
5389,0,51370.0,103298.0,Office,0.0,0.0,0.0,175.6096146,2.0,25.0,38.09341464,0.4972990764584019
5390,0,73386.0,108864.0,Other,5.0,,,119.5395184,10.0,21.0,42.82660083,0.6741071428571429
5391,0,136521.0,188264.0,ProfExe,1.0,1.0,0.0,227.6518778,2.0,19.0,38.51864488,0.7251572260230315
5392,0,22907.0,46357.0,Other,0.0,0.0,0.0,62.41629688,0.0,6.0,15.02803747,0.4941432793321397
5393,0,234304.0,290923.0,ProfExe,14.0,0.0,1.0,260.9197759,2.0,26.0,27.05723429,0.8053814926973804
5394,0,14906.0,64767.0,Other,0.0,0.0,0.0,80.35557059,0.0,5.0,35.03907537,0.2301480692327883
5395,0,124295.0,176185.0,Mgr,12.0,0.0,0.0,171.2144163,1.0,27.0,43.17681901,0.7054800351902829
5396,0,15557.0,62847.0,Other,0.0,0.0,0.0,99.56044187,1.0,6.0,37.39411875,0.24753767085143286
5397,1,38352.0,80550.0,Mgr,21.0,1.0,0.0,116.4379076,0.0,14.0,35.38186329,0.47612662942271883
5398,0,33658.0,76624.0,Other,,,,286.6962892,0.0,15.0,40.3573739,0.43926185007308416
5399,0,119911.0,171916.0,ProfExe,16.0,0.0,0.0,140.4494714,0.0,16.0,27.6899107,0.6974976151143581
5400,0,188655.0,298090.0,Other,28.0,0.0,0.0,153.0868546,0.0,22.0,40.29677071,0.632879331745446
5401,0,106960.0,144201.0,Other,15.0,0.0,0.0,230.4130352,0.0,40.0,42.66665957,0.7417424289706729
5402,0,12617.0,36082.0,Other,30.0,0.0,0.0,205.4598874,0.0,15.0,41.97900067,0.34967573859542156
5403,0,16209.0,62450.0,Other,1.0,0.0,0.0,108.3876577,1.0,6.0,38.12127507,0.2595516413130504
5404,0,37750.0,76204.0,Other,,,,268.2649306,0.0,16.0,41.44876331,0.495380819904467
5405,1,16800.0,,,12.0,1.0,2.0,110.6333333,4.0,20.0,,
5406,1,15391.0,,,2.6,6.0,1.0,57.83333333,0.0,8.0,,
5407,1,22100.0,35000.0,Other,1.9,2.0,0.0,85.23333333,2.0,14.0,,0.6314285714285715
5408,1,16000.0,43040.0,Other,0.0,1.0,1.0,98.43333333,1.0,11.0,,0.37174721189591076
5409,0,49020.0,100700.0,Office,4.0,0.0,0.0,169.6890389,1.0,25.0,36.03464456,0.4867924528301887
5410,0,10879.0,58089.0,Other,0.0,0.0,0.0,94.24803572,0.0,5.0,38.66240227,0.18728158515381568
5411,0,224572.0,282839.0,ProfExe,7.0,0.0,1.0,212.7553311,0.0,29.0,16.62648898,0.7939923419330431
5412,0,11478.0,66275.0,Other,1.0,0.0,0.0,97.19863392,1.0,5.0,35.94520575,0.17318747642399096
5413,0,15036.0,44220.0,Other,28.0,0.0,0.0,204.7009169,0.0,14.0,42.61822346,0.3400271370420624
5414,0,72809.0,109678.0,Other,5.0,,,117.4739215,10.0,21.0,41.51283589,0.6638432502416164
5415,0,55247.0,103246.0,Office,3.0,0.0,0.0,177.2769279,1.0,25.0,35.30277411,0.5351006334385836
5416,1,60279.0,97875.0,Mgr,6.0,0.0,11.0,312.4333333,0.0,46.0,,0.6158773946360153
5417,0,34302.0,77481.0,Other,10.0,,,123.468827,,24.0,33.63468905,0.4427149881906532
5418,0,126316.0,180750.0,Mgr,14.0,0.0,0.0,167.8572559,2.0,28.0,42.63343718,0.6988437067773168
5419,0,70680.0,114720.0,Other,5.0,,,115.8502492,11.0,20.0,43.06942356,0.6161087866108786
5420,0,71553.0,111237.0,Other,6.0,,,114.1237846,10.0,20.0,41.45670798,0.6432481997896383
5421,0,125864.0,175163.0,Mgr,12.0,0.0,0.0,174.209344,2.0,28.0,40.5848115,0.7185535758122434
5422,0,37100.0,74796.0,Other,10.0,,,109.7765826,,23.0,33.68886616,0.4960158297235146
5423,0,226152.0,283022.0,ProfExe,4.0,0.0,1.0,209.2973763,0.0,29.0,15.73414368,0.7990615570521019
5424,0,195134.0,299299.0,Other,29.0,0.0,0.0,161.8851264,0.0,22.0,38.63702392,0.6519701034751202
5425,0,34498.0,82962.0,Other,,,,285.2974893,0.0,16.0,41.15524125,0.41582893372869506
5426,0,15150.0,61388.0,Other,1.0,0.0,0.0,101.8594387,1.0,5.0,37.8165708,0.24679090375969245
5427,0,104092.0,143832.0,Other,15.0,0.0,0.0,235.2018195,1.0,40.0,43.69152442,0.7237054341175816
5428,0,23517.0,47805.0,Other,0.0,0.0,0.0,78.81360028,0.0,7.0,16.7277481,0.4919359899592093
5429,0,83226.0,115509.0,Mgr,11.0,0.0,0.0,79.03011561,0.0,34.0,26.52185952,0.720515284523284
5430,0,16363.0,43218.0,Other,29.0,0.0,0.0,200.3016025,0.0,14.0,42.09417911,0.37861539173492526
5431,0,42478.0,85942.0,Other,,,,278.3638835,0.0,16.0,40.25722171,0.49426357310744456
5432,1,33148.0,69965.0,ProfExe,13.0,2.0,4.0,112.5108654,3.0,27.0,36.02150867,0.4737797470163653
5433,0,35219.0,76888.0,Other,9.0,,,110.4525208,,23.0,32.36421263,0.4580558734783061
5434,0,232000.0,36300.0,Mgr,3.0,0.0,2.0,206.0333333,3.0,50.0,,6.3911845730027546
5435,1,92400.0,215000.0,Self,2.5,1.0,3.0,165.3333333,1.0,40.0,,0.4297674418604651
5436,0,22832.0,43358.0,Other,1.0,0.0,0.0,68.32898424,0.0,7.0,13.66579769,0.5265925550071497
5437,0,127901.0,176592.0,Mgr,12.0,0.0,0.0,186.6022388,2.0,27.0,40.95937708,0.7242740327987678
5438,0,120725.0,168783.0,ProfExe,15.0,0.0,0.0,121.5604199,1.0,17.0,27.90222161,0.7152675328676467
5439,0,16232.0,60238.0,Other,0.0,0.0,0.0,116.7297455,1.0,5.0,37.99908153,0.26946445765131644
5440,0,118793.0,171024.0,ProfExe,16.0,0.0,0.0,119.6034777,1.0,16.0,29.01132772,0.6945984189353541
5441,0,188427.0,293790.0,Other,27.0,0.0,0.0,157.7262908,0.0,23.0,37.06575888,0.6413662820381906
5442,0,108871.0,151667.0,Other,11.0,0.0,0.0,227.4154384,0.0,40.0,40.18309857,0.7178291915841943
5443,0,235343.0,45270.0,Mgr,3.0,0.0,1.0,210.9224034,3.0,49.0,41.26480552,5.1986525292688315
5444,0,195243.0,294372.0,Other,27.0,0.0,0.0,150.2093805,0.0,22.0,39.07277566,0.663252619134972
5445,0,14163.0,60626.0,Other,0.0,0.0,0.0,109.031088,1.0,6.0,36.50108651,0.2336126414409659
5446,1,167000.0,221100.0,Mgr,4.0,0.0,0.0,185.7,3.0,21.0,,0.7553143374038896
5447,0,23448.0,45557.0,Other,0.0,0.0,0.0,69.19973077,0.0,7.0,15.77819668,0.5146958754966305
5448,0,28213.0,40515.0,Other,0.0,0.0,0.0,55.04424252,0.0,7.0,15.39687666,0.6963593730717018
5449,0,133193.0,174905.0,Mgr,13.0,0.0,0.0,177.0516476,1.0,28.0,39.4756896,0.7615162516794831
5450,0,194350.0,299720.0,Other,28.0,0.0,0.0,170.1968674,0.0,23.0,40.25151003,0.6484385426397972
5451,0,41877.0,78220.0,Other,8.0,,,121.9977294,,23.0,31.87626204,0.5353745845052417
5452,0,51220.0,106361.0,Office,3.0,0.0,0.0,172.362148,2.0,24.0,36.48909721,0.4815674918438149
5453,1,103000.0,149500.0,Mgr,12.0,1.0,0.0,88.23333333,2.0,38.0,,0.6889632107023411
5454,0,128523.0,179390.0,Mgr,13.0,0.0,0.0,150.0842871,1.0,28.0,43.14434551,0.7164446178716762
5455,0,124548.0,169881.0,ProfExe,16.0,0.0,0.0,129.524283,1.0,17.0,28.85081359,0.7331484980662935
5456,0,193409.0,297294.0,Other,30.0,0.0,0.0,150.7998535,0.0,22.0,40.59278045,0.6505647608091654
5457,0,232057.0,286938.0,ProfExe,15.0,0.0,1.0,249.9549333,2.0,26.0,25.25477175,0.8087356850608842
5458,0,17918.0,40000.0,Mgr,7.0,0.0,0.0,45.66666667,0.0,7.0,,0.44795
5459,0,233216.0,38583.0,Mgr,4.0,0.0,1.0,226.1469888,2.0,49.0,40.22218286,6.044527382525983
5460,0,79874.0,125000.0,Mgr,30.0,0.0,0.0,340.9,0.0,20.0,,0.638992
5461,0,14955.0,38584.0,Other,29.0,0.0,0.0,197.9863148,0.0,14.0,41.52909627,0.38759589467136635
5462,0,39796.0,77819.0,Other,,,,294.4306958,0.0,15.0,40.23707296,0.5113918194785335
5463,0,35458.0,78116.0,Other,9.0,,,126.5177052,,23.0,33.68805656,0.4539146909724
5464,0,13781.0,43371.0,Other,28.0,0.0,0.0,203.8393048,0.0,14.0,40.65777994,0.31774688155680064
5465,0,189564.0,296728.0,Other,27.0,0.0,0.0,155.5368967,0.0,23.0,38.05331686,0.6388476989026988
5466,0,37231.0,80347.0,Other,9.0,,,113.9365929,,24.0,32.17001962,0.46337759966146835
5467,0,232792.0,293949.0,ProfExe,13.0,0.0,1.0,275.6958052,1.0,26.0,27.87825784,0.7919469023538097
5468,1,,55657.0,,1.0,1.0,3.0,210.0122648,10.0,15.0,1.909225163,
5469,0,49709.0,101222.0,Office,2.0,0.0,0.0,181.9098245,2.0,24.0,35.04559626,0.4910888937187568
5470,0,9200.0,66056.0,Other,0.0,0.0,0.0,107.6734382,1.0,6.0,37.18955165,0.1392757660167131
5471,0,37265.0,76154.0,Other,7.0,,,128.7311432,,23.0,34.85797706,0.48933739527798936
5472,0,18026.0,57436.0,Other,0.0,0.0,0.0,94.11896805,0.0,5.0,37.74993373,0.31384497527682986
5473,0,232113.0,46286.0,Mgr,3.0,0.0,1.0,214.3529578,2.0,50.0,42.51200002,5.014756081752582
5474,0,54821.0,104724.0,Office,1.0,0.0,0.0,164.3009187,1.0,24.0,34.39190747,0.5234807684962377
5475,1,153000.0,164000.0,Office,9.0,0.0,0.0,117.6666667,4.0,32.0,,0.9329268292682927
5476,0,138000.0,190000.0,ProfExe,22.0,0.0,0.0,188.1666667,1.0,22.0,,0.7263157894736842
5477,0,227543.0,289091.0,ProfExe,3.0,0.0,0.0,203.9415862,0.0,29.0,17.42563348,0.787098180157805
5478,0,104422.0,152298.0,Other,15.0,0.0,0.0,227.6777656,0.0,40.0,42.2817024,0.6856426217021891
5479,0,236847.0,46091.0,Mgr,1.0,0.0,2.0,205.6506602,3.0,49.0,41.83267428,5.138682172224512
5480,1,111917.0,156552.0,Mgr,12.0,0.0,0.0,107.2948996,2.0,37.0,41.44154866,0.7148870662782973
5481,0,238018.0,44379.0,Mgr,3.0,0.0,2.0,195.3652599,3.0,49.0,40.41559886,5.363302462876586
5482,1,36705.0,78040.0,Mgr,19.0,2.0,0.0,120.090143,0.0,13.0,35.01574872,0.4703357252690928
5483,0,195971.0,298682.0,Other,29.0,0.0,0.0,138.5666478,0.0,22.0,39.88756232,0.6561192170937653
5484,0,119049.0,175867.0,ProfExe,17.0,0.0,0.0,112.4677853,0.0,16.0,28.51781662,0.6769263136347353
5485,0,57419.0,103648.0,Office,4.0,0.0,0.0,175.3867231,1.0,25.0,34.28625051,0.5539807811052794
5486,0,23858.0,40268.0,Other,0.0,0.0,0.0,56.60389545,0.0,7.0,16.6958286,0.592480381444323
5487,0,140690.0,195001.0,ProfExe,21.0,0.0,0.0,177.247554,0.0,22.0,38.98121028,0.7214834795718996
5488,0,19675.0,47894.0,Mgr,6.0,0.0,0.0,42.43527965,0.0,7.0,36.66861708,0.4108030233432163
5489,1,59000.0,85000.0,Self,2.0,0.0,7.0,240.4333333,3.0,26.0,,0.6941176470588235
5490,0,20921.0,37363.0,Other,28.0,0.0,0.0,198.8970467,0.0,14.0,42.55636282,0.5599389770628697
5491,0,37262.0,76717.0,Other,9.0,,,131.044986,,24.0,32.02105145,0.4857072096145574
5492,0,73761.0,117729.0,Mgr,11.0,0.0,0.0,62.12090961,0.0,35.0,25.46161407,0.6265321203781566
5493,1,54079.0,66261.0,Mgr,15.0,4.0,0.0,142.0,0.0,14.0,,0.8161512805420986
5494,0,18934.0,42328.0,Mgr,5.0,0.0,0.0,38.69922722,0.0,6.0,34.22224671,0.4473161973161973
5495,0,37843.0,80771.0,Other,10.0,,,107.9971112,,23.0,33.96233051,0.46852211808693717
5496,0,240157.0,42013.0,Mgr,3.0,0.0,2.0,201.6122988,2.0,50.0,41.64479426,5.7162544926570344
5497,0,49292.0,104421.0,Office,1.0,0.0,0.0,161.8332356,1.0,25.0,36.89609946,0.472050641154557
5498,0,18804.0,43982.0,Mgr,7.0,0.0,0.0,46.76290645,0.0,6.0,34.98037124,0.42753853849301987
5499,0,87451.0,131949.0,Mgr,30.0,0.0,0.0,342.4680597,0.0,20.0,40.89238843,0.6627636435289392
5500,0,79877.0,118554.0,Mgr,9.0,0.0,0.0,78.32776771,1.0,35.0,25.01202037,0.6737604804561634
5501,0,233630.0,284049.0,ProfExe,4.0,0.0,0.0,218.9936962,0.0,30.0,14.07235376,0.8224989350428975
5502,0,73877.0,124834.0,Mgr,10.0,0.0,0.0,68.48269459,0.0,34.0,25.96045509,0.5918019129403849
5503,0,142468.0,195770.0,ProfExe,22.0,0.0,0.0,200.8607367,1.0,22.0,36.50527114,0.7277315216836083
5504,0,12512.0,42634.0,Other,28.0,0.0,0.0,184.134954,0.0,15.0,42.48237422,0.2934746915607262
5505,0,28956.0,45640.0,Other,0.0,0.0,0.0,59.04270368,0.0,6.0,16.49508064,0.6344434706397897
5506,0,132617.0,172152.0,Mgr,15.0,0.0,0.0,178.4111833,1.0,28.0,42.45764485,0.770348296853943
5507,0,147522.0,198737.0,ProfExe,20.0,0.0,0.0,188.1493561,1.0,21.0,37.30853626,0.7422976094033824
5508,0,83471.0,133221.0,Mgr,29.0,0.0,0.0,334.5812066,0.0,19.0,39.09556626,0.6265603771177217
5509,0,26395.0,48905.0,Mgr,6.0,0.0,0.0,48.71005322,0.0,7.0,36.42433271,0.539719865044474
5510,0,36851.0,78893.0,Other,,,,302.7271504,0.0,16.0,41.82215988,0.4671010102290444
5511,0,15648.0,43726.0,Other,29.0,0.0,0.0,198.4511737,0.0,14.0,42.51197505,0.35786488588025434
5512,0,128884.0,172094.0,Mgr,12.0,1.0,0.0,166.6247382,1.0,27.0,42.31889922,0.7489162899345706
5513,0,13154.0,62208.0,Other,1.0,0.0,0.0,111.980657,1.0,5.0,37.4669773,0.21145190329218108
5514,0,232317.0,38412.0,Mgr,2.0,0.0,2.0,213.2096514,3.0,50.0,42.5578291,6.048031865042175
5515,0,231455.0,290039.0,ProfExe,4.0,0.0,0.0,222.8746479,0.0,30.0,16.6894908,0.7980133706156758
5516,0,121625.0,169369.0,ProfExe,15.0,0.0,0.0,112.3149971,0.0,17.0,28.99431237,0.7181066192750739
5517,0,232312.0,286305.0,ProfExe,4.0,0.0,0.0,219.6589319,0.0,29.0,15.73593489,0.811414400726498
5518,0,57025.0,103563.0,Office,3.0,0.0,0.0,173.4941319,2.0,24.0,36.91389765,0.550631016868959
5519,0,139035.0,198788.0,ProfExe,23.0,0.0,0.0,171.9632916,1.0,22.0,37.68589208,0.6994134454796064
5520,0,241545.0,42189.0,Mgr,1.0,0.0,2.0,196.5542212,3.0,50.0,42.04270618,5.725307544620636
5521,0,138523.0,196555.0,ProfExe,21.0,0.0,0.0,185.0054347,1.0,22.0,38.8960395,0.7047543944443031
5522,0,241931.0,36486.0,Mgr,1.0,0.0,2.0,196.0088316,3.0,50.0,42.45858179,6.630789892013375
5523,0,119575.0,175235.0,ProfExe,16.0,0.0,0.0,131.5424382,1.0,16.0,27.14989852,0.6823693896767198
5524,0,89000.0,137000.0,Other,12.0,0.0,0.0,63.93333333,1.0,36.0,,0.6496350364963503
5525,0,146171.0,196270.0,ProfExe,19.0,0.0,0.0,195.555801,1.0,21.0,37.94959341,0.7447444846385082
5526,0,118911.0,168901.0,ProfExe,16.0,0.0,0.0,134.7340235,0.0,17.0,28.81751546,0.7040278032693709
5527,0,97971.0,145124.0,Other,13.0,0.0,0.0,67.83204167,1.0,36.0,40.40270584,0.6750847551059783
5528,1,155536.0,169503.0,Office,10.0,0.0,0.0,107.7099227,4.0,32.0,58.8269296,0.9176002784611482
5529,0,109000.0,159500.0,Other,,0.0,0.0,250.6333333,3.0,14.0,,0.6833855799373041
5530,1,169960.0,224716.0,Mgr,2.0,0.0,0.0,182.0684611,2.0,21.0,32.71020486,0.756332437387636
5531,0,27851.0,42623.0,Mgr,6.0,0.0,0.0,45.92716617,0.0,7.0,35.13109271,0.6534265537385918
5532,0,143542.0,195327.0,ProfExe,23.0,0.0,0.0,174.6353487,1.0,22.0,37.44738401,0.7348804824729812
5533,0,81688.0,131993.0,Mgr,27.0,0.0,0.0,327.4923598,0.0,19.0,41.21264082,0.6188813043115923
5534,0,115191.0,165667.0,Other,,0.0,0.0,244.09767,4.0,14.0,36.13117578,0.695316508417488
5535,1,121399.0,164000.0,Office,11.0,0.0,1.0,208.0,2.0,34.0,,0.7402378048780488
5536,0,138680.0,190729.0,ProfExe,21.0,0.0,0.0,198.1233342,0.0,21.0,35.57723925,0.727104949955172
5537,0,139519.0,195663.0,ProfExe,22.0,0.0,0.0,182.6647722,0.0,22.0,36.95591736,0.7130576552541871
5538,0,121550.0,174507.0,ProfExe,17.0,0.0,0.0,110.9431095,1.0,17.0,30.69930302,0.6965336634060525
5539,0,236340.0,37598.0,Mgr,2.0,0.0,1.0,220.6025351,4.0,50.0,41.85741593,6.285972658120113
5540,0,240994.0,39401.0,Mgr,3.0,0.0,1.0,210.5018174,3.0,50.0,42.96751164,6.116443745082612
5541,0,239058.0,40848.0,Mgr,4.0,0.0,1.0,212.0154058,3.0,49.0,40.13181545,5.85237955346651
5542,1,227000.0,316000.0,ProfExe,3.0,0.0,0.0,160.2666667,1.0,25.0,,0.7183544303797469
5543,0,31000.0,50000.0,Other,,0.0,0.0,,7.0,0.0,,0.62
5544,0,197906.0,265000.0,ProfExe,4.0,0.0,0.0,246.5666667,0.0,32.0,,0.7468150943396227
5545,1,391000.0,505000.0,ProfExe,4.5,0.0,0.0,192.7666667,0.0,22.0,,0.7742574257425743
5546,0,33844.0,55100.0,Other,,0.0,0.0,,6.0,0.0,34.70302378,0.6142286751361161
5547,0,88197.0,132776.0,Mgr,30.0,0.0,0.0,333.0463123,0.0,20.0,39.29472094,0.6642540820630234
5548,0,239513.0,37076.0,Mgr,0.0,0.0,1.0,183.3734524,2.0,49.0,40.7798487,6.460055022116733
5549,0,234682.0,37079.0,Mgr,2.0,0.0,1.0,216.6666372,2.0,50.0,40.41005141,6.329242967717576
5550,0,239987.0,43028.0,Mgr,2.0,0.0,1.0,210.1890052,3.0,49.0,41.33662673,5.5774611880635865
5551,0,83439.0,134691.0,Mgr,30.0,0.0,0.0,355.8060308,0.0,20.0,41.88307125,0.6194845980800499
5552,0,90295.0,139602.0,Other,12.0,0.0,0.0,62.80681071,0.0,35.0,40.22961403,0.6468030543975015
5553,0,142713.0,196335.0,ProfExe,21.0,0.0,0.0,191.8661175,1.0,22.0,35.64744257,0.7268851707540683
5554,0,116080.0,163905.0,Other,,0.0,0.0,252.3710369,3.0,14.0,34.62775217,0.7082151246148684
5555,0,20552.0,46697.0,Mgr,7.0,0.0,0.0,45.14448683,0.0,6.0,36.06282742,0.4401139259481337
5556,0,31807.0,51823.0,Other,,0.0,0.0,,7.0,0.0,34.44309217,0.6137622291260637
5557,0,238104.0,43026.0,Mgr,3.0,0.0,1.0,206.6470786,3.0,49.0,41.27663712,5.533956212522661
5558,0,207312.0,271738.0,ProfExe,4.0,0.0,0.0,228.8020074,0.0,32.0,32.68199935,0.7629113337111483
5559,0,93309.0,137370.0,Other,12.0,0.0,0.0,70.02470469,0.0,36.0,41.86164685,0.679253112033195
5560,0,204292.0,268436.0,ProfExe,3.0,0.0,0.0,243.2954303,0.0,31.0,30.93897745,0.7610454633506684
5561,0,203680.0,270992.0,ProfExe,3.0,0.0,0.0,234.0239751,0.0,32.0,29.69634581,0.7516089035838697
5562,1,124000.0,176000.0,Other,21.0,,,257.7,5.0,35.0,,0.7045454545454546
