idx,DEFAULT,OUTSTANDING MORTGAGE,PROPERTY VALUE,LTV RATIO,missing_mortgage,missing_property_value,predicted_probability,dataset,LGD,RWA_IRB,EL
5051,0,115638.0,145440.0,0.7950907590759075,0,0,0.0071889416436986,Training,0.45,52196.62354384861,374.09167520730847
5053,0,67144.0,92923.0,0.7225767570999645,0,0,0.0708538629594606,Training,0.45,118168.8648344506,2140.8352985475103
5054,0,47882.0,78854.0,0.6072234762979684,0,0,0.0959045833354817,Training,0.45,96232.60375383198,2066.4464666712906
5055,0,98324.0,129210.0,0.7609627737791193,0,0,0.0416971016455334,Training,0.45,132379.33529152235,1844.9216199879415
5056,0,54071.0,85557.0,0.631988031370899,0,0,0.2735319976564649,Training,0.45,142040.78113633732,6655.566890377221
5057,0,113724.0,151969.0,0.7483368318538649,0,0,0.0071889416436986,Test,0.45,51332.683165573944,367.8998397695908
5058,0,72848.0,101736.0,0.7160493827160493,0,0,0.0467042987718078,Test,0.45,104199.7326799013,1531.0416406178947
5059,0,45763.0,73797.0,0.6201200590809924,0,0,0.0033331318972864,Training,0.45,12020.04076839034,68.6403517569829
5060,0,215692.0,286555.0,0.7527071591841008,0,0,0.0509890302991001,Test,0.45,322953.27125349926,4949.066665473075
5062,0,77910.0,117590.0,0.662556339824815,0,0,0.0708538629594606,Test,0.45,137116.29124347738,2484.101008427209
5063,0,50375.0,70656.0,0.7129613903985508,0,0,0.0959045833354817,Training,0.45,101243.00183992494,2174.0370234862007
5064,0,13718.0,35684.0,0.3844299966371483,0,0,0.1399352053117985,Training,0.45,31654.635550578696,863.8340159102634
5065,0,144901.0,178093.0,0.8136254653467571,0,0,0.040301282019472,Training,0.45,191516.42157688612,2627.8632296565806
5066,0,45482.0,77000.0,0.5906753246753247,0,0,0.5673425067458199,Training,0.45,92997.58489193305,11611.742351316021
5068,0,54515.0,82539.0,0.6604756539332921,0,0,0.0267956112757076,Training,0.45,57161.09752860182,657.34323691284
5069,0,45880.0,82425.0,0.556627236882014,0,0,0.0267956112757076,Training,0.45,48106.96422291574,553.222190398259
5070,0,54834.0,85391.0,0.6421519832300828,0,0,0.0467042987718078,Training,0.45,78433.01314750861,1152.4425834839892
5071,0,26284.076956852045,38441.0,0.6837511239783576,1,0,0.0870598675722781,Validation,0.45,50726.045683313445,1029.7297166053975
5072,0,60631.0,86091.0,0.7042664157693603,0,0,0.0558958816557439,Test,0.45,95126.28505488663,1525.0604403012337
5073,0,23160.0,58074.0,0.398801529083583,0,0,0.040301282019472,Training,0.45,30610.69505193672,420.01996120693724
5074,0,42285.904511317545,61844.0,0.6837511239783576,1,0,0.0208904915234831,Training,0.45,38189.70570456152,397.51799839042275
5075,0,26225.958111313885,38356.0,0.6837511239783576,1,0,0.0870598675722781,Test,0.45,50613.881226533405,1027.4527980571947
5077,0,140305.0,237302.0,0.5912508112026026,0,0,0.0190259173774813,Validation,0.45,119637.50072528055,1201.2441019413814
5078,0,44095.0,77587.0,0.5683297459625968,0,0,0.1889808994599582,Training,0.45,110323.90819283297,3749.9007427590855
5079,0,24494.0,77479.0,0.31613727590701995,0,0,0.0708538629594606,Training,0.45,43107.77098854749,780.9725336980626
5080,0,21661.919358758347,31681.0,0.6837511239783576,1,0,0.0870598675722781,Training,0.45,41805.67241468883,848.647723830691
5081,0,33649.0,63214.0,0.5323029708608853,0,0,0.0708538629594606,Training,0.45,59219.94717047581,1072.8727356253003
5082,0,20479.0,46735.0,0.43819407296458757,0,0,0.0870598675722781,Training,0.45,39522.73809173141,802.3045626057075
5083,0,118200.0,159739.0,0.7399570549458805,0,0,0.1075492138920143,Training,0.45,248614.19760259308,5720.542686916241
5084,0,20497.0,74244.0,0.2760761812402349,0,0,0.1408756252936911,Training,0.45,47397.57843031037,1299.387461240154
5085,0,70730.0,93752.0,0.7544372386722417,0,0,0.0467042987718078,Training,0.45,101170.20498091119,1486.5277734584847
5086,0,145725.0,179197.0,0.8132111586689509,0,0,0.0562609926136271,Training,0.45,229381.7225457195,3689.384916879364
5087,0,83894.0,121302.0,0.6916126692057839,0,0,0.0208904915234831,Test,0.45,75767.2611572252,788.6641031419911
5088,0,110470.0,180982.0,0.6103921936988209,0,0,0.0190259173774813,Test,0.45,94197.31802232096,945.8068917106616
5089,0,61000.0,104044.0,0.5862904155934028,0,0,0.0467042987718078,Training,0.45,87252.6863259661,1282.033001286124
5090,0,101680.0,134864.0,0.7539447146755249,0,0,0.0959045833354817,Training,0.45,204355.10525227926,4388.210115098301
5091,0,97541.0,126368.0,0.7718805393770575,0,0,0.0416971016455334,Validation,0.45,131325.13672826963,1830.2296462231382
5093,0,24070.0,58216.0,0.4134602171224406,0,0,0.0190259173774813,Test,0.45,20524.390737732105,206.07922407418872
5094,0,58383.0,92484.0,0.6312767613857532,0,0,0.0953081833696278,Training,0.45,117037.69312939828,2503.9699513510413
5095,0,66878.0,93656.0,0.7140813188690527,0,0,0.0467042987718078,Training,0.45,95660.41239521248,1405.570541967433
5096,0,72314.0,118839.0,0.6085039423085015,0,0,0.1417125026045784,Training,0.45,167531.51327279524,4611.509061006368
5097,0,44026.0,71597.0,0.6149140327108678,0,0,0.0033331318972864,Training,0.45,11563.802960233224,66.03500920946898
5098,0,97373.0,126102.0,0.7721764920461214,0,0,0.0467042987718078,Training,0.45,139279.60369866062,2046.4819579382588
5099,0,55973.0,93503.0,0.5986225040907779,0,0,0.0208904915234831,Test,0.45,50550.944152780496,526.1865669197638
5100,0,53223.0,86696.0,0.6139037556519332,0,0,0.0708538629594606,Training,0.45,93668.85340587341,1696.9748167311172
5101,0,135823.0,185416.0,0.7325311731457911,0,0,0.0083770325646494,Training,0.45,68028.73287557861,512.007162312769
5103,0,37636.0,73328.0,0.5132555094915994,0,0,0.1889808994599582,Test,0.45,94163.75119050825,3200.618309433744
5104,0,25661.863434031737,37531.0,0.6837511239783576,1,0,0.0870598675722781,Training,0.45,49525.22620484474,1005.3532945011099
5105,0,127260.0,212953.0,0.5975966527825388,0,0,0.0131722825454741,Training,0.45,85987.07501766346,754.3371045316653
5106,0,29590.69739241138,43277.0,0.6837511239783576,1,0,0.0870598675722781,Test,0.45,57107.54348317567,1159.2729883596103
5107,0,149950.0,177309.0,0.8456987518964069,0,0,0.0190259173774813,Training,0.45,127861.75285097338,1283.8213398389944
5108,0,79799.22617726616,116708.0,0.6837511239783576,1,0,0.0467042987718078,Training,0.45,114142.57132294799,1677.1351055139473
5109,0,140773.0,188414.0,0.7471472395894148,0,0,0.0959045833354817,Training,0.45,282923.69425333507,6075.349159448595
5110,0,99900.0,143437.0,0.6964730160279425,0,0,0.0267956112757076,Training,0.45,104749.03500151008,1204.596704899435
5112,0,27252.952299529377,39858.0,0.6837511239783576,1,0,0.0870598675722781,Training,0.45,52595.89315692899,1067.6872881677878
5113,0,83161.23045386774,121625.0,0.6837511239783576,1,0,0.0467042987718078,Test,0.45,118951.48779135577,1747.7941290068704
5114,0,195497.0,246354.0,0.7935612979695885,0,0,0.0708538629594606,Training,0.45,344061.3989118996,6233.27294114355
5115,0,51298.0,90010.0,0.5699144539495612,0,0,0.1435690723004848,Training,0.45,119326.02215634195,3314.162821891621
5117,0,46575.0,85263.0,0.5462510115759474,0,0,0.0467042987718078,Test,0.45,66619.57156773559,978.8637218836268
5118,0,100951.0,149305.0,0.6761394461002646,0,0,0.0562609926136271,Training,0.45,158904.19813150063,2555.8215594022213
5119,0,41370.0,70528.0,0.5865755444646098,0,0,0.0267956112757076,Training,0.45,43378.05383395868,498.8404973142105
5120,0,54511.0,84470.0,0.6453297028530839,0,0,0.1435690723004848,Training,0.45,126799.89071239337,3521.742165077277
5121,0,97679.0,149877.0,0.6517277500884058,0,0,0.0267956112757076,Training,0.45,102420.23012925428,1177.8158312099292
5122,0,145774.0,206788.0,0.7049441940538136,0,0,0.0267956112757076,Training,0.45,152849.7079910924,1757.7465471472499
5123,0,132000.0,179000.0,0.7374301675977654,0,0,0.3180226123901646,Training,0.45,345789.63857968274,18890.54317597578
5125,0,150666.0,192346.0,0.7833071652126896,0,0,0.0467042987718078,Training,0.45,215508.41373750835,3166.537445438938
5126,0,27901.832116184836,40807.0,0.6837511239783576,1,0,0.0870598675722781,Test,0.45,53848.176327332054,1093.1084140765447
5127,0,69579.0,117799.0,0.5906586643350114,0,0,0.0708538629594606,Training,0.45,122454.29891451563,2218.473418885339
5129,0,131269.0,211014.0,0.6220866861914376,0,0,0.0267956112757076,Training,0.45,137640.65140753982,1582.8448934478874
5130,0,23439.0,47177.0,0.49683108294295947,0,0,0.0870598675722781,Training,0.45,45235.28776464146,918.2683062119819
5131,0,54584.0,86568.0,0.6305332224378524,0,0,0.0267956112757076,Training,0.45,57233.4467119362,658.1752406429506
5132,0,73846.0,100216.0,0.7368683643330406,0,0,0.0190259173774813,Training,0.45,62968.18273446469,632.2445525958678
5133,0,60039.0,86166.0,0.6967829538332985,0,0,0.0708538629594606,Training,0.45,105664.54896633473,1914.2977852003746
5134,0,121592.0,153432.0,0.7924813598206372,0,0,0.040301282019472,Test,0.45,160708.79243329403,2205.1410674902377
5135,0,103898.0,130784.0,0.7944243944213359,0,0,0.0959045833354817,Training,0.45,208812.8120131915,4483.932479725445
5136,0,131887.0,174323.0,0.7565668328333037,0,0,0.0190259173774813,Training,0.45,112459.50649053902,1129.1720243237442
5137,0,150120.0,191972.0,0.7819890400683434,0,0,0.0959045833354817,Training,0.45,301709.16994956887,6478.738222645131
5138,0,64818.0,91915.0,0.7051950171353968,0,0,0.0708538629594606,Training,0.45,114075.26332716875,2066.6725601878425
5139,0,153063.0,202542.0,0.7557099268299908,0,0,0.040301282019472,Training,0.45,202304.18034259888,2775.885808385899
5140,0,57327.0,87683.0,0.6537983417538177,0,0,0.0708538629594606,Validation,0.45,100891.6137609399,1827.827730844649
5141,0,80396.14090849926,117581.0,0.6837511239783576,1,0,0.0467042987718078,Training,0.45,114996.38138536816,1689.6804232909092
5142,0,54328.0,94216.0,0.5766324191220175,0,0,0.0558958816557439,Training,0.45,85237.26830271447,1366.5201563669646
5143,0,124139.0,157940.0,0.7859883500063315,0,0,0.0190259173774813,Training,0.45,105852.8185206201,1062.8362607954182
5144,0,123121.0,157337.0,0.78253049187413,0,0,0.0190259173774813,Test,0.45,104984.77407645677,1054.1204880447938
5145,0,72468.0,106906.0,0.6778665369577012,0,0,0.0190259173774813,Training,0.45,61793.167759948905,620.4465812300916
5146,0,112753.0,155166.0,0.7266604797442738,0,0,0.0718598394822636,Training,0.45,199741.29556689085,3646.0856165146506
5147,0,129311.0,188143.0,0.6873016801050265,0,0,0.0083770325646494,Validation,0.45,64767.11217447668,487.4591060853203
5148,0,74964.0,118507.0,0.6325702279190258,0,0,0.0708538629594606,Test,0.45,131931.53198274982,2390.170042301852
5149,0,63962.0,101676.0,0.6290766749282033,0,0,0.0467042987718078,Training,0.45,91489.4479144499,1344.2851611190667
5150,0,103249.0,206521.0,0.4999443155901821,0,0,0.0118487140684304,Training,0.45,65122.25464877516,550.5155454831166
5152,0,54617.0,87722.0,0.6226146234695972,0,0,0.0718598394822636,Validation,0.45,96753.70358196125,1766.145983851256
5153,0,73148.0,101462.0,0.7209398592576531,0,0,0.040301282019472,Test,0.45,96680.1002443466,1326.5811797221522
5156,0,25947.0,49836.0,0.5206477245364797,0,0,0.0577299028000201,Training,0.45,41371.66049846337,674.0630045784546
5157,0,77886.0,114494.0,0.68026272119063,0,0,0.0321424601431243,Test,0.45,90742.72056725228,1126.5514428183208
5158,0,54541.0,78832.0,0.6918637101684595,0,0,0.0267956112757076,Training,0.45,57188.359539713325,657.6567455647656
5159,0,149169.0,183234.0,0.81409017977013,0,0,0.0190259173774813,Validation,0.45,127195.79733929208,1277.1346811766787
5163,0,76055.0,126560.0,0.6009402654867256,0,0,0.0190259173774813,Training,0.45,64851.78801654405,651.1572657649531
5164,0,29069.679035939873,42515.0,0.6837511239783576,1,0,0.0870598675722781,Training,0.45,56102.02211768869,1138.8610832568995
5165,0,120070.0,153652.0,0.7814411787676048,0,0,0.0071889416436986,Training,0.45,54197.137523218174,388.42930042150095
5166,0,141930.0,182516.0,0.7776304543163339,0,0,0.0562609926136271,Training,0.45,223408.11721333998,3593.305206743443
5167,0,35132.0,71456.0,0.49165920286609943,0,0,0.1889808994599582,Training,0.45,87898.84437307196,2987.674631922263
5168,0,67446.0,99206.0,0.6798580731004173,0,0,0.0190259173774813,Training,0.45,57510.92886153218,577.4499105487217
5169,0,114417.0,150849.0,0.758486963784977,0,0,0.0190259173774813,Validation,0.45,97562.90880926856,979.5997748606751
5170,0,96332.0,123598.0,0.7793977248822797,0,0,0.0267956112757076,Training,0.45,101007.84824590059,1161.573671435159
5171,0,19600.0,50594.0,0.3873977151440882,0,0,0.0208904915234831,Training,0.45,17701.36504018898,184.25413523712095
5172,0,64804.0,97553.0,0.6642953061412771,0,0,0.0708538629594606,Training,0.45,114050.6242811232,2066.226180851198
5173,0,127770.0,169440.0,0.75407223796034,0,0,0.0267956112757076,Training,0.45,133971.8138352647,1540.653863713722
5174,0,142356.0,177328.0,0.8027835423621763,0,0,0.0190259173774813,Test,0.45,121386.3800523719,1218.8040723849276
5175,0,181405.0,229116.0,0.7917605055954189,0,0,0.040301282019472,Test,0.45,239763.95232714078,3289.8843291340436
5176,0,55859.0,92179.0,0.6059840093730676,0,0,0.0708538629594606,Training,0.45,98308.0337898781,1781.0216689736294
5177,0,73630.0,106757.0,0.6896971627153254,0,0,0.0190259173774813,Test,0.45,62784.00041625321,630.3952334267767
5178,0,137006.0,207997.0,0.6586921926758559,0,0,0.0267956112757076,Training,0.45,143656.1190131821,1652.021783297818
5179,0,66027.0,102745.0,0.6426298116696676,0,0,0.0190259173774813,Test,0.45,56300.95335439293,565.300911007331
5180,0,69589.0,115061.0,0.6048009316797177,0,0,0.1417125026045784,Training,0.45,161218.44286224726,4437.7341046875035
5182,0,149359.0,192955.0,0.7740613096317794,0,0,0.0959045833354817,Test,0.45,300179.72231879603,6445.895698081895
5183,0,142346.0,185057.0,0.769200840822017,0,0,0.0467042987718078,Training,0.45,203607.71947140936,2991.676550837289
5184,0,50988.0,81533.0,0.625366416052396,0,0,0.0959045833354817,Test,0.45,102475.00104841872,2200.492302799293
5185,0,113843.0,156282.0,0.7284460142562803,0,0,0.0708538629594606,Test,0.45,200355.9227830984,3629.7973444022427
5186,0,135511.0,184219.0,0.7355973053810954,0,0,0.0190259173774813,Test,0.45,115549.67649608705,1160.199490382941
5188,0,58002.0,86427.0,0.6711097226561145,0,0,0.0467042987718078,Validation,0.45,82964.43134883091,1219.0242318130784
5189,0,59775.0,87390.0,0.6840027463096464,0,0,0.1435690723004848,Training,0.45,139044.66011141447,3861.8285835426655
5190,0,140770.0,209726.0,0.6712091013989682,0,0,0.0267956112757076,Training,0.45,147602.81939101676,1697.4081896766115
5191,0,49764.0,74526.0,0.667740117542871,0,0,0.0033331318972864,Test,0.45,13070.937412280156,74.64148908145218
5192,0,62376.0,104073.0,0.5993485342019544,0,0,0.0467042987718078,Training,0.45,89220.87806997479,1310.9523030856276
5193,0,77322.0,118082.0,0.6548161447129961,0,0,0.0708538629594606,Training,0.45,136081.45130956435,2465.3530762881355
5194,0,68000.0,106000.0,0.6415094339622641,0,0,0.4049398499865645,Training,0.45,170304.76199036138,12391.159409588876
5197,0,96015.0,127551.0,0.7527577204412352,0,0,0.0416971016455334,Training,0.45,129270.59393449737,1801.5962465231503
5198,0,100420.0,207737.0,0.48339968325334437,0,0,0.0118487140684304,Training,0.45,63337.919125899534,535.4315400383014
5199,0,135991.0,183598.0,0.7406997897580584,0,0,0.0083770325646494,Training,0.45,68112.87788138099,512.6404659746564
5200,0,96160.0,128767.0,0.7467751830826221,0,0,0.0959045833354817,Test,0.45,193261.08301592423,4149.983130092964
5201,0,86778.0,110851.0,0.7828346158356713,0,0,0.040301282019472,Training,0.45,114694.94366221782,1573.7690929885837
5202,0,32470.0,54522.0,0.5955394152819046,0,0,0.0190259173774813,Training,0.45,27687.036445956022,277.99719176106805
5205,0,112564.0,162129.0,0.6942866482862412,0,0,0.0708538629594606,Training,0.45,198104.9699336515,3589.0174035759255
5207,0,90485.0,123674.0,0.7316412503840742,0,0,0.0562609926136271,Training,0.45,142429.95480905424,2290.849162489822
5208,0,76011.0,129352.0,0.5876291050776177,0,0,0.0190259173774813,Test,0.45,64814.269396167634,650.780552600879
5209,0,58232.0,97555.0,0.5969145610168622,0,0,0.0467042987718078,Training,0.45,83293.41688743702,1223.8581267359602
5210,0,44363.0,72966.0,0.6079955047556396,0,0,0.1889808994599582,Training,0.45,110994.43336338925,3772.691839233956
5211,0,61038.0,87534.0,0.6973061895949003,0,0,0.0718598394822636,Test,0.45,108128.46841158891,1973.7813970432826
5212,0,118728.0,160486.0,0.7398028488466284,0,0,0.0708538629594606,Training,0.45,208953.1899211344,3785.551848652877
5213,0,109184.0,207035.0,0.527369768396648,0,0,0.0208904915234831,Training,0.45,98607.44084428537,1026.4083419249905
5214,0,44321.0,63050.0,0.7029500396510706,0,0,0.0267956112757076,Training,0.45,46472.2920951144,534.4237293077865
5215,0,185607.0,227617.0,0.8154355781861636,0,0,0.040301282019472,Validation,0.45,245317.7580528851,3366.0900233046627
5216,0,80122.64045890792,117181.0,0.6837511239783576,1,0,0.0467042987718078,Test,0.45,114605.17402572546,1683.932282270537
5217,0,148455.0,191419.0,0.7755499715284272,0,0,0.0267956112757076,Training,0.45,155660.84075224402,1790.0741123708274
5218,0,100353.0,131386.0,0.7638028404852876,0,0,0.0467042987718078,Training,0.45,143542.1119814701,2109.1124225912527
5219,0,51663.0,92860.0,0.5563536506569029,0,0,0.0208904915234831,Training,0.45,46658.450105677715,485.66945860996833
5220,0,148772.0,186023.0,0.7997505684780915,0,0,0.0562609926136271,Test,0.45,234177.921609688,3766.527176901539
5222,0,72572.0,117311.0,0.6186291140643247,0,0,0.0708538629594606,Test,0.45,127721.77497268183,2313.9029442122887
5223,0,20178.86317084929,29512.0,0.6837511239783576,1,0,0.1796362552924711,Training,0.45,49911.30866222888,1631.1849372317365
5224,0,126942.0,166797.0,0.7610568535405313,0,0,0.0190259173774813,Training,0.45,108242.92517778101,1086.834601679504
5225,0,105000.0,147000.0,0.7142857142857143,0,0,0.4534831721179381,Test,0.45,251486.64179170522,21427.079882572572
5226,0,71973.0,119224.0,0.6036787895054687,0,0,0.0708538629594606,Test,0.45,126667.57578830443,2294.804285451566
5227,0,68959.0,102048.0,0.6757506271558482,0,0,0.0190259173774813,Test,0.45,58801.05778493013,590.4037063951798
5228,0,130028.0,178918.0,0.726746330721336,0,0,0.0129783827280068,Training,0.45,87018.48885415615,759.3989172107707
5229,0,137159.0,186153.0,0.736807894581339,0,0,0.0056938002752749,Test,0.45,52699.14854344687,351.4301783803935
5230,0,145931.0,239990.0,0.608071169632068,0,0,0.0190259173774813,Training,0.45,124434.7679579553,1249.4120169659507
5232,0,90823.0,126845.0,0.7160156096022705,0,0,0.0562609926136271,Training,0.45,142961.9913314111,2299.4064594663546
5233,0,72870.0,95647.0,0.7618639371856932,0,0,0.0467042987718078,Training,0.45,104231.20086185492,1531.5040131757355
5234,0,46126.0,66942.0,0.6890442472588211,0,0,0.0267956112757076,Training,0.45,48364.90478958613,556.1884645664799
5235,0,150784.0,192411.0,0.7836558200934458,0,0,0.0959045833354817,Test,0.45,303043.6682765507,6507.394512145773
5236,0,197852.0,243593.0,0.8122236681678044,0,0,0.1417125026045784,Training,0.45,458368.2960982532,12617.145929394472
5237,0,207687.0,242544.0,0.8562858697803285,0,0,0.0959045833354817,Test,0.45,417406.5572829477,8963.160839638285
5238,0,106020.0,206030.0,0.5145852545745765,0,0,0.0118487140684304,Test,0.45,66870.00782441614,565.290299490746
5239,0,112996.0,175817.0,0.6426909798256142,0,0,0.0190259173774813,Training,0.45,96351.22791029401,967.4336519936445
5240,0,53480.0,90560.0,0.590547703180212,0,0,0.0208904915234831,Training,0.45,48299.43889537278,502.7505690041443
5241,0,183314.0,232345.0,0.788973294023973,0,0,0.040301282019472,Training,0.45,242287.08776989326,3324.5051454528707
5242,0,36484.0,73478.0,0.49652957347777565,0,0,0.1889808994599582,Training,0.45,91281.4937409529,3102.6506111537014
5243,0,206126.0,238745.0,0.8633730549330876,0,0,0.1417125026045784,Test,0.45,477536.8629154547,13144.784090342098
5244,0,49461.0,83352.0,0.5933990786063922,0,0,0.0267956112757076,Training,0.45,51861.78198408098,596.4019781884981
5245,0,73188.0,111925.0,0.6539021666294393,0,0,0.0529331175154745,Test,0.45,111705.43480509504,1743.3310521251465
5246,0,97262.0,131830.0,0.7377835090647046,0,0,0.0959045833354817,Test,0.45,195475.86788992118,4197.54221296903
5247,0,28555.49819070815,41763.0,0.6837511239783576,1,0,0.0870598675722781,Training,0.45,55109.69657064643,1118.7170509245655
5249,0,84908.0,108385.0,0.7833925358675093,0,0,0.040301282019472,Test,0.45,112223.35472667716,1539.8555641691978
5250,0,43413.0,73248.0,0.592685124508519,0,0,0.1889808994599582,Test,0.45,108617.57175134272,3691.902504714824
5251,0,100145.0,130522.0,0.7672652886103493,0,0,0.0467042987718078,Training,0.45,143244.59462481763,2104.7409002262116
5252,0,137174.0,186118.0,0.737027047357053,0,0,0.0129783827280068,Test,0.45,91800.79821330802,801.1335025492223
5253,0,29338.0,62220.0,0.47152041144326584,0,0,0.0708538629594606,Training,0.45,51632.880920307274,935.4197841770947
5254,0,32136.0,51599.0,0.6228027674954941,0,0,0.0190259173774813,Test,0.45,27402.23600946236,275.13759637923255
5255,0,94165.0,130285.0,0.7227616379475764,0,0,0.0959045833354817,Test,0.45,189251.55867506764,4063.8847904035356
5256,0,85174.0,127306.0,0.6690493770914175,0,0,0.0562609926136271,Test,0.45,134070.05548882563,2156.388203192884
5257,0,136546.0,185507.0,0.7360692588419844,0,0,0.0860989974406603,Training,0.45,262268.3351535161,5290.41316703958
5258,0,26189.0,50409.0,0.5195302426154059,0,0,0.0190259173774813,Training,0.45,22331.253387223354,224.221387589486
5259,0,39009.0,75893.0,0.5139999736471085,0,0,0.1889808994599582,Training,0.45,97598.94170981339,3317.380158165079
5260,0,105907.0,156126.0,0.6783431331104365,0,0,0.0467042987718078,Training,0.45,151486.39755285397,2225.840476511632
5261,0,31634.0,65157.0,0.4855042435962368,0,0,0.1417125026045784,Training,0.45,73287.21811643118,2017.319988326955
5263,0,107281.0,155874.0,0.6882546159077203,0,0,0.0467042987718078,Training,0.45,153451.72855304868,2254.717744442241
5264,0,137247.0,186685.0,0.7351795805769076,0,0,0.0129783827280068,Training,0.45,91849.65191932791,801.5598424218373
5265,0,131767.0,214558.0,0.6141323092124275,0,0,0.0118487140684304,Training,0.45,83109.41634597097,702.5712779946908
5266,0,67951.0,106093.0,0.6404852346526161,0,0,0.040301282019472,Test,0.45,89811.19773204456,1232.330586527314
5267,0,133188.0,179454.0,0.742184626700993,0,0,0.0562609926136271,Training,0.45,209647.57496942385,3371.9800879006953
5269,0,204455.0,245685.0,0.8321834869853675,0,0,0.0959045833354817,Training,0.45,410910.9268720964,8823.677213635161
5270,0,132019.0,168828.0,0.781973369346317,0,0,0.0267956112757076,Training,0.45,138427.0555742178,1591.888412253439
5271,0,83116.78663080915,121560.0,0.6837511239783576,1,0,0.0467042987718078,Validation,0.45,118887.91659541383,1746.86005609106
5272,0,151328.0,194243.0,0.7790653974660605,0,0,0.0959045833354817,Training,0.45,304136.9922070901,6530.871954146299
5273,0,30605.384060395263,44761.0,0.6837511239783576,1,0,0.0870598675722781,Test,0.45,59065.80294037078,1199.025307483525
5274,0,134144.0,185910.0,0.72155343983648,0,0,0.0083770325646494,Validation,0.45,67187.78368068454,505.67789535854814
5275,0,30357.0,56776.0,0.5346801465407919,0,0,0.0190259173774813,Test,0.45,25885.289971970647,259.9063982226899
5276,0,225000.0,285000.0,0.7894736842105263,0,0,0.2472632650138446,Training,0.45,587303.1204567067,25035.40558265177
5277,0,135770.0,188368.0,0.7207699821625754,0,0,0.0562609926136271,Training,0.45,213711.8302970138,3437.3497352184686
5278,0,91683.0,127833.0,0.7172091713407336,0,0,0.0416971016455334,Training,0.45,123438.1696994899,1720.3119165753474
5279,0,134509.0,211558.0,0.6358020022877887,0,0,0.008375743780809,Training,0.45,67363.59543311292,506.9758140957771
5280,0,89945.0,124453.0,0.722722634247467,0,0,0.0562609926136271,Validation,0.45,141579.95563132435,2277.1777412847105
5281,0,80676.47886933039,117991.0,0.6837511239783576,1,0,0.0467042987718078,Training,0.45,115397.36892900192,1695.5722678367904
5283,0,102108.0,147463.0,0.6924313217552878,0,0,0.0562609926136271,Training,0.45,160725.4000734145,2585.1138452065065
5284,0,75887.0,117989.0,0.6431701260286976,0,0,0.1417125026045784,Training,0.45,175809.16486064403,4839.361508319139
5285,0,77916.0,130728.0,0.5960161556820268,0,0,0.0190259173774813,Training,0.45,66438.6551192827,667.0905202727248
5286,0,109888.0,182229.0,0.6030214729817976,0,0,0.0190259173774813,Validation,0.45,93701.04899825116,940.8240039494993
5287,0,29515.0,49525.0,0.5959616355376073,0,0,0.0527544009894208,Training,0.45,44970.51569327953,700.6707653412398
5288,0,152065.0,192445.0,0.7901738158954507,0,0,0.0959045833354817,Test,0.45,305618.20495857444,6562.678709209511
5289,0,32109.0,49912.0,0.6433122295239622,0,0,0.0527544009894208,Training,0.45,48922.8625578693,762.2509776161907
5294,0,116202.0,160084.0,0.7258814122585643,0,0,0.0718598394822636,Training,0.45,205851.17936962965,3757.6156803830972
5295,0,50105.0,83815.0,0.5978046888981686,0,0,0.0267956112757076,Test,0.45,52537.04102853516,604.1673463361982
5296,0,139299.0,180818.0,0.7703823734362729,0,0,0.0562609926136271,Training,0.45,219266.7323307338,3526.695004538539
5297,0,99600.0,143000.0,0.6965034965034965,0,0,0.3180226123901646,Training,0.45,260914.00001921516,14253.773487327178
5298,0,228059.0,291314.0,0.7828631648324489,0,0,0.008375743780809,Validation,0.45,114214.47048807365,859.5736879083839
5299,0,68024.0,115954.0,0.586646428756231,0,0,0.0800330442712436,Training,0.45,126543.92911792736,2449.8755115781837
5300,0,119256.0,160683.0,0.7421818113926177,0,0,0.1075492138920143,Training,0.45,250835.31936797666,5771.650073357726
5302,0,39354.0,75553.0,0.5208793826850026,0,0,0.1889808994599582,Training,0.45,98462.11776892502,3346.7194428062376
5303,0,109457.0,145453.0,0.7525248705767499,0,0,0.0562609926136271,Validation,0.45,172293.2592532978,2771.1717608294016
5304,0,232801.0,289260.0,0.8048157367074604,0,0,0.008375743780809,Training,0.45,116589.31655446194,877.4466875622522
5305,0,50079.0,80222.0,0.6242551918426367,0,0,0.0467042987718078,Test,0.45,71631.5947298042,1052.5070601870134
5306,0,48590.0,81354.0,0.597266268407208,0,0,0.1435690723004848,Training,0.45,113026.85127249903,3139.2095503862506
5308,0,233916.0,291490.0,0.8024837901814813,0,0,0.008375743780809,Training,0.45,117147.72089103362,881.6492170042733
5309,0,46268.0,79463.0,0.5822584095742672,0,0,0.1435690723004848,Test,0.45,107625.5681143442,2989.194226739474
5310,0,100657.0,148653.0,0.6771272695472005,0,0,0.0562609926136271,Training,0.45,158441.42080140326,2548.3782300794387
5311,0,134560.0,187551.0,0.717458184707093,0,0,0.0267956112757076,Test,0.45,141091.3928909229,1622.5278539666465
5312,0,225481.0,290762.0,0.7754830411126626,0,0,0.0118487140684304,Training,0.45,142217.65925539687,1202.2469535886898
5313,0,34000.0,71000.0,0.4788732394366197,0,0,0.1821386157630024,Test,0.45,84368.66135419931,2786.7208211739367
5314,0,230499.0,294326.0,0.7831418223330593,0,0,0.008375743780809,Training,0.45,115436.4494846969,868.7702545797123
5315,0,135955.0,182161.0,0.7463452660009552,0,0,0.0267956112757076,Test,0.45,142554.104640944,1639.348798944972
