idx,DEFAULT,PROPERTY VALUE,YEARS AT JOB,DEROGATORY REPORTS,DELINQUENT CREDIT LINES,OLDEST CREDIT (MONTHS),RECENT CREDIT ENQUIRIES,DEBTINC
4154,0,75530.0,,0.0,0.0,257.1207218,0.0,38.73921891
4139,0,65411.0,25.0,0.0,0.0,303.2340527,3.0,35.24732771
3137,0,60289.0,6.0,0.0,0.0,189.2369837,0.0,31.12574653
1644,0,86216.0,3.0,,,175.6585679,,30.25396992
200,0,28291.0,2.0,0.0,0.0,277.9445608,1.0,23.64469128
5918,0,147203.0,10.0,0.0,0.0,118.7647612,0.0,42.04567201
3854,0,92553.0,7.0,0.0,0.0,156.2693203,0.0,28.2904395
5819,1,245000.0,22.0,1.0,7.0,267.9,2.0,
4068,0,159949.0,15.0,0.0,0.0,166.0829828,0.0,33.35538267
5107,0,177309.0,6.0,0.0,0.0,328.1681227,0.0,39.15955376
2510,0,81342.0,3.0,0.0,0.0,110.0567314,0.0,28.8023987
4448,0,63916.0,5.0,0.0,0.0,182.93212,1.0,35.58378924
1260,0,86505.0,8.0,0.0,0.0,259.1638196,0.0,21.25349814
2040,0,47700.0,4.0,0.0,0.0,304.3666667,0.0,
3033,0,158296.0,20.0,0.0,0.0,218.5392657,0.0,22.48479175
917,0,90500.0,3.0,0.0,0.0,101.4,2.0,
3594,0,68477.0,11.0,0.0,2.0,134.2798423,0.0,40.42119971
5131,0,86568.0,22.0,0.0,0.0,214.8157373,1.0,35.2239708
3138,0,158661.0,,0.0,0.0,227.3954647,0.0,36.42557176
2518,0,97404.0,10.0,3.0,0.0,188.501672,1.0,26.5682704
1235,0,69451.0,,,,,,22.51968544
5570,0,53622.0,,0.0,0.0,,6.0,32.01469166
1824,1,101200.0,0.4,0.0,0.0,145.0666667,1.0,
162,1,34225.0,4.0,0.0,0.0,74.63333333,3.0,
4396,0,103855.0,13.0,0.0,0.0,149.9896104,0.0,33.76898573
1677,0,144178.0,15.0,,1.0,170.9458328,1.0,29.09998121
1517,0,107794.0,10.0,0.0,0.0,152.9298285,1.0,39.64082898
1998,0,110955.0,9.0,0.0,0.0,147.1974137,0.0,37.08598608
3464,0,210685.0,2.0,0.0,0.0,192.9772854,0.0,26.86050033
1252,0,56206.0,8.0,1.0,0.0,115.7806282,1.0,22.31370515
1591,0,81099.0,3.0,,,149.0647448,,28.97594012
3247,0,64135.0,4.0,0.0,0.0,115.002195,0.0,32.25108612
466,0,66042.0,20.0,0.0,0.0,204.4845828,0.0,21.85549413
700,0,82768.0,4.0,0.0,0.0,184.1934176,0.0,32.39650949
4012,0,86804.0,5.0,,,156.8727507,,37.43378459
3863,1,62400.0,1.0,0.0,0.0,123.8,2.0,
97,0,80698.0,11.0,,1.0,212.3493039,0.0,39.12871763
1463,1,81500.0,9.5,0.0,0.0,215.0666667,0.0,
2600,1,81000.0,5.3,8.0,0.0,259.7333333,4.0,
1345,0,73143.0,2.0,0.0,0.0,164.5676555,2.0,43.20495313
4803,0,128022.0,1.0,0.0,0.0,197.6334714,3.0,35.98054235
3362,0,53214.0,2.0,0.0,0.0,259.963831,0.0,39.83150056
2676,0,66817.0,0.0,0.0,0.0,309.5026335,0.0,37.7638359
2846,0,97935.0,1.0,0.0,0.0,160.4169586,4.0,32.60020273
4620,0,47622.0,23.0,0.0,0.0,126.9226912,1.0,23.04094471
920,0,105000.0,6.0,0.0,1.0,227.2666667,0.0,
5791,0,86652.0,7.0,0.0,0.0,304.0581023,0.0,31.57129492
2774,0,110431.0,2.0,0.0,0.0,110.4299504,1.0,39.2128036
4151,0,78399.0,10.0,1.0,0.0,70.69107272,3.0,36.61054006
1484,0,56851.0,10.0,0.0,0.0,308.4356492,2.0,31.07561658
1811,0,111572.0,0.0,1.0,1.0,138.6100805,1.0,34.35180836
2147,0,47990.0,7.0,,0.0,149.935294,6.0,38.92926589
5669,0,115430.0,17.0,0.0,1.0,183.5200567,0.0,39.38915656
814,0,88588.0,10.0,0.0,0.0,114.5525823,0.0,30.08248898
3050,0,164103.0,,1.0,,263.8467774,,37.38685429
3052,0,81552.0,6.0,,,106.5129317,0.0,36.76375267
1427,0,83074.0,1.0,0.0,1.0,191.8151231,0.0,30.12455569
3333,0,113104.0,11.0,0.0,0.0,148.0652591,2.0,38.96287206
2008,0,62740.0,2.0,0.0,0.0,167.515516,0.0,37.3575814
4270,0,136587.0,1.0,0.0,0.0,311.6590812,3.0,29.91070776
5008,0,119041.0,4.0,0.0,0.0,97.26565847,1.0,40.12650973
4829,0,153552.0,5.0,,,307.876199,1.0,43.46926337
492,0,59000.0,16.0,0.0,4.0,219.1333333,0.0,
45,1,14100.0,1.0,0.0,0.0,104.2,0.0,
184,1,-1.0,8.0,3.0,2.0,163.3666667,1.0,
5114,0,246354.0,8.0,0.0,0.0,89.26442741,1.0,39.66482299
600,0,58588.0,5.0,,1.0,64.66010695,,35.05189677
3180,0,88969.0,21.0,0.0,0.0,225.7062879,2.0,38.89637818
2177,1,109000.0,2.3,0.0,1.0,238.4,3.0,
5170,0,123598.0,1.0,0.0,0.0,190.3137746,2.0,33.85589547
2536,1,47394.0,13.0,0.0,0.0,66.13333333,0.0,
1351,0,66692.0,10.0,0.0,0.0,107.3740552,1.0,32.62568704
5210,0,72966.0,16.0,1.0,0.0,82.27059459,6.0,34.98052537
2928,0,57862.0,17.0,0.0,0.0,282.0062894,0.0,30.7084874
3283,0,69532.0,5.0,0.0,0.0,108.3160802,2.0,31.49594572
4176,1,45000.0,20.0,0.0,0.0,256.7,1.0,
431,1,81239.0,19.0,,,,,40.8949317
62,1,20494.0,5.0,0.0,0.0,95.93333333,0.0,
5957,0,92924.0,15.0,0.0,0.0,212.2796967,0.0,35.55659049
3284,0,138550.0,3.0,,,115.0759476,3.0,32.17638026
1415,1,39750.0,2.0,0.0,0.0,176.8333333,0.0,
3582,0,125902.0,24.0,0.0,0.0,276.7274249,2.0,32.29430401
709,0,37286.0,3.0,0.0,0.0,268.2546017,0.0,22.23295281
2016,0,37881.0,8.0,0.0,0.0,134.3841089,0.0,20.51596186
1375,1,68609.0,2.0,0.0,0.0,46.27217596,1.0,25.44884453
2646,0,108947.0,9.0,0.0,0.0,194.4434657,1.0,42.24594075
923,0,121000.0,9.0,0.0,0.0,131.9,1.0,
5906,0,145725.0,10.0,0.0,1.0,136.9478112,0.0,40.5318231
354,0,71552.0,3.0,2.0,0.0,162.9451569,0.0,40.31539659
4129,1,190797.0,0.0,1.0,4.0,313.4273217,2.0,37.97135495
5614,1,160000.0,24.0,0.0,6.0,240.4666667,0.0,
5263,0,155874.0,10.0,0.0,0.0,173.8358358,0.0,32.74036849
1696,0,59947.0,23.0,0.0,0.0,118.1799392,0.0,37.13106416
506,1,55000.0,12.0,0.0,1.0,192.7666667,2.0,
3828,0,26507.0,7.0,0.0,0.0,92.42667382,1.0,20.68374038
4684,0,178454.0,5.0,0.0,0.0,324.1377835,0.0,38.70999145
2914,0,103192.0,5.0,2.0,0.0,76.07793545,0.0,24.18793386
1316,0,58329.0,2.0,0.0,0.0,187.7134862,0.0,27.86112392
4410,0,86851.0,25.0,0.0,0.0,267.1326089,0.0,24.38038951
1045,0,60260.0,15.0,0.0,3.0,219.7420453,0.0,25.43946354
5846,0,77826.0,3.0,2.0,0.0,263.7333333,7.0,
2975,1,76131.0,9.0,0.0,0.0,81.2741558,2.0,40.37255654
3260,1,75500.0,4.0,0.0,0.0,23.33333333,5.0,
5417,0,77481.0,10.0,,,123.468827,,33.63468905
5451,0,78220.0,8.0,,,121.9977294,,31.87626204
5415,0,103246.0,3.0,0.0,0.0,177.2769279,1.0,35.30277411
3164,1,81180.0,19.0,2.0,0.0,134.9333333,2.0,
2214,0,109650.0,3.5,0.0,1.0,268.8333333,1.0,
3788,0,106600.0,24.0,,1.0,313.7666667,1.0,
4815,0,72541.0,,1.0,2.0,92.583557,1.0,30.42091482
822,0,93697.0,0.0,0.0,0.0,115.1933214,1.0,33.8372027
741,0,65798.0,6.0,0.0,0.0,86.29651576,2.0,41.42687223
1303,1,72322.0,12.0,0.0,0.0,105.0748016,6.0,41.26235347
4646,0,182069.0,2.0,0.0,0.0,173.7149466,0.0,37.81236793
2726,0,126400.0,16.0,0.0,0.0,179.5666667,1.0,
2511,1,71257.0,3.0,3.0,2.0,206.5187349,1.0,43.76293027
2624,1,65481.0,4.0,0.0,0.0,91.71529252,9.0,39.07015305
2058,0,85528.0,4.0,2.0,3.0,185.6449939,2.0,39.41871848
728,0,74994.0,7.0,0.0,0.0,60.38486252,1.0,39.72610514
3347,0,89943.0,29.0,0.0,0.0,208.466537,0.0,30.81324059
2916,1,30695.0,11.0,0.0,1.0,64.33574112,2.0,29.23301484
4905,0,106892.0,12.0,0.0,0.0,291.0720275,1.0,40.77228326
5020,0,78355.0,23.0,,0.0,278.603564,0.0,39.52990361
5635,0,54976.0,,0.0,0.0,,6.0,33.45924564
2619,0,107207.0,19.0,0.0,0.0,124.4505323,4.0,28.55818348
3294,0,130613.0,1.0,0.0,0.0,288.0084783,0.0,39.35835753
4708,0,169444.0,7.0,1.0,0.0,202.4473261,0.0,35.3492119
1622,1,68239.0,2.0,1.0,2.0,8.055265077,3.0,32.01265858
949,0,76897.0,5.0,0.0,1.0,246.0951091,1.0,37.47092338
5565,0,146627.0,11.0,0.0,0.0,64.37879289,1.0,40.23487119
120,1,46000.0,3.5,0.0,1.0,122.6,2.0,
4206,0,87450.0,5.0,,,166.6108166,,38.2012104
2242,0,114011.0,10.0,0.0,0.0,250.3295845,0.0,30.97173013
5682,0,467818.0,1.0,0.0,0.0,316.6044418,3.0,41.72389922
3442,0,159076.0,20.0,0.0,0.0,231.5497227,0.0,20.41593161
40,1,8800.0,2.0,0.0,1.0,77.76666667,0.0,
193,0,82819.0,2.0,0.0,0.0,125.1306256,0.0,42.18353867
3456,0,105522.0,0.0,0.0,0.0,278.4430216,2.0,38.9396509
1927,0,83604.0,6.0,2.0,3.0,189.9194249,3.0,37.36856046
2224,0,66612.0,22.0,0.0,0.0,231.9014789,2.0,26.70247344
3483,0,122172.0,23.0,0.0,0.0,280.0488336,2.0,33.36352866
3548,0,90135.0,30.0,0.0,0.0,199.1092723,0.0,33.18223949
3675,0,121140.0,0.0,0.0,1.0,313.9245154,0.0,43.08554305
2919,0,114647.0,11.0,0.0,0.0,169.983556,0.0,33.52327854
2590,1,35000.0,1.5,1.0,0.0,91.26666667,0.0,
22,1,40800.0,12.0,0.0,0.0,67.2,2.0,
1404,1,78900.0,15.0,0.0,3.0,329.1666667,1.0,
5504,0,42634.0,28.0,0.0,0.0,184.134954,0.0,42.48237422
1414,0,78361.0,5.0,0.0,0.0,94.51806778,2.0,28.08852465
3000,0,89589.0,27.0,0.0,0.0,211.4411021,0.0,34.25636489
5495,0,80771.0,10.0,,,107.9971112,,33.96233051
2267,1,92587.0,13.0,0.0,2.0,134.6335792,0.0,39.19614946
5582,1,125000.0,10.0,0.0,1.0,213.0666667,0.0,
461,1,83000.0,1.0,0.0,0.0,122.2666667,2.0,
2851,0,50309.0,6.0,1.0,0.0,101.8261423,1.0,38.87780839
4591,0,150000.0,4.0,0.0,0.0,289.1333333,0.0,
15,1,34687.0,,0.0,1.0,300.8666667,0.0,
79,1,39000.0,4.0,0.0,1.0,86.56666667,2.0,
4171,0,172954.0,4.0,0.0,0.0,165.3102818,0.0,20.3428108
5320,0,114746.0,6.0,,,114.5837225,10.0,43.29474364
417,0,84855.0,3.0,,,,,20.02835351
4618,1,,3.0,1.0,0.0,184.7251127,0.0,51.63038059
2790,0,52800.0,10.0,0.0,0.0,128.2359137,0.0,20.95025208
5362,0,65166.0,0.0,0.0,0.0,91.95160351,1.0,37.69262438
4500,0,131203.0,0.0,0.0,0.0,318.8471298,3.0,31.08415579
2620,0,106392.0,12.0,,2.0,166.085018,0.0,35.0331025
3575,1,137076.0,18.0,0.0,1.0,163.5920452,4.0,40.37537241
2387,0,69712.0,0.0,0.0,0.0,,0.0,2.553521964
4085,0,115000.0,3.0,0.0,0.0,213.2333333,2.0,
4634,0,48475.0,26.0,0.0,0.0,102.7828355,0.0,23.24795828
4858,0,79738.0,20.0,0.0,0.0,204.6779007,0.0,35.86008764
4811,0,201918.0,24.0,0.0,0.0,199.4864637,0.0,23.65233981
5699,0,158739.0,13.0,,1.0,212.7744346,3.0,42.30190724
3499,0,91772.0,4.0,0.0,0.0,129.6632166,0.0,28.90447884
2082,0,123281.0,9.0,0.0,0.0,162.9937439,0.0,34.17834568
5199,0,183598.0,0.0,,,131.5891244,,31.08561766
2412,0,68000.0,0.2,0.0,0.0,178.6,0.0,
4724,0,200000.0,23.0,0.0,0.0,199.8333333,0.0,
2317,1,,23.0,0.0,3.0,109.5666667,1.0,
5652,0,193219.0,,1.0,0.0,179.0693557,0.0,32.04113397
2357,0,74648.0,2.0,0.0,0.0,137.8411053,2.0,40.2897613
5281,0,117991.0,7.0,0.0,0.0,159.5500246,0.0,32.16500253
1759,1,33879.0,,1.0,0.0,121.3795359,0.0,39.69469137
1283,0,97189.0,2.0,0.0,0.0,82.50744621,2.0,39.53698719
897,0,42309.0,,,1.0,56.93709635,0.0,37.35952991
4463,0,110321.0,,0.0,0.0,174.2399806,2.0,37.91287247
4843,0,78000.0,21.0,0.0,0.0,211.0333333,1.0,
514,0,72412.0,14.0,0.0,0.0,120.0334646,0.0,43.67874666
4768,1,,14.0,1.0,0.0,144.0333333,2.0,
643,0,122952.0,29.0,0.0,0.0,332.6450474,1.0,35.31155263
3354,0,173360.0,23.0,0.0,0.0,78.8388988,2.0,30.06279232
5407,1,35000.0,1.9,2.0,0.0,85.23333333,2.0,
798,1,40200.0,1.0,0.0,1.0,306.4,0.0,
2709,0,104534.0,0.0,0.0,0.0,276.9242472,2.0,39.24459954
4219,0,72304.0,9.0,0.0,0.0,120.5320184,2.0,20.17621345
2021,0,28981.0,28.0,0.0,0.0,203.902855,0.0,25.7409307
4461,0,171144.0,6.0,0.0,0.0,197.768728,0.0,19.77885179
3070,0,60478.0,14.0,0.0,0.0,105.1332711,0.0,39.1229968
771,0,93028.0,0.0,,,,,29.47376148
777,0,123613.0,8.0,,,,,39.65832005
3729,0,147353.0,11.0,0.0,2.0,225.6961276,0.0,43.00965053
1869,0,181050.0,7.0,,0.0,209.7067368,4.0,40.90561976
3467,0,139384.0,6.0,0.0,0.0,122.8655758,0.0,29.3975931
5132,0,100216.0,12.0,0.0,0.0,282.3706614,1.0,38.19125134
4551,0,186176.0,10.0,0.0,0.0,363.1401917,1.0,30.27099531
3336,0,55796.0,1.0,0.0,0.0,85.18341257,2.0,40.20948611
5826,1,,0.0,0.0,4.0,142.343205,2.0,3.342569837
4482,0,68957.0,6.0,0.0,0.0,172.8107266,1.0,34.4567622
1575,0,80643.0,2.0,0.0,2.0,199.0877211,0.0,29.46213408
5488,0,47894.0,6.0,0.0,0.0,42.43527965,0.0,36.66861708
5603,0,71282.0,4.0,0.0,0.0,202.1125682,2.0,25.19652419
2854,0,68912.0,9.0,0.0,0.0,250.9275029,1.0,22.17526323
5654,0,117186.0,16.0,0.0,1.0,203.1399683,0.0,40.13809045
4960,0,132627.0,11.0,0.0,1.0,169.0320939,0.0,41.08956919
3,1,,,,,,,
1202,1,48000.0,3.0,0.0,0.0,288.1666667,1.0,
2770,0,47615.0,10.0,0.0,0.0,90.3276282,1.0,29.67474957
4668,1,134000.0,1.5,0.0,1.0,122.5,2.0,
4975,0,43472.0,,,,90.08032697,,28.68850032
865,0,64122.0,5.0,,4.0,119.5554734,2.0,38.6956146
3844,0,79982.0,8.0,1.0,0.0,74.21075866,2.0,36.84692179
691,0,200133.0,14.0,0.0,0.0,9.1,,
5408,1,43040.0,0.0,1.0,1.0,98.43333333,1.0,
51,0,70400.0,,,,,,
3335,0,71698.0,3.0,0.0,0.0,244.5180644,3.0,30.40320383
1140,1,111000.0,6.5,0.0,1.0,91.96666667,3.0,
2145,0,69361.0,0.0,0.0,0.0,261.1896369,0.0,28.95306771
1949,0,53511.0,23.0,0.0,0.0,136.9569407,0.0,39.43166373
1082,1,54000.0,17.0,0.0,1.0,105.6666667,5.0,
2788,0,181894.0,10.0,0.0,0.0,247.9650654,0.0,30.32639892
5172,0,97553.0,15.0,1.0,0.0,105.0986638,1.0,32.17786106
4744,1,,4.0,2.0,,104.5333333,0.0,
1170,0,102375.0,10.0,0.0,0.0,148.1666667,1.0,
2645,0,32289.0,13.0,,,81.95405483,1.0,33.53470838
3477,0,124840.0,13.0,,,148.7646605,,29.9624015
56,0,87266.0,7.0,0.0,0.0,250.6312692,0.0,42.90999735
1261,0,72664.0,19.0,0.0,0.0,158.1858039,1.0,32.49748842
406,0,35836.0,1.0,0.0,0.0,110.5666667,2.0,
2746,0,88693.0,19.0,0.0,0.0,244.2078401,10.0,36.33936235
5359,0,148478.0,10.0,0.0,0.0,165.7882784,0.0,31.16320701
4467,0,177028.0,8.0,0.0,0.0,320.9234361,0.0,44.75295886
3366,0,81536.0,13.0,0.0,3.0,176.8707685,0.0,26.18976709
4655,0,103842.0,1.0,0.0,0.0,179.5402847,0.0,33.59045514
4884,0,103014.0,1.0,,,231.7942011,3.0,43.67128143
1109,0,36605.0,0.0,0.0,0.0,111.5316253,1.0,37.58819565
3875,0,55027.0,,0.0,0.0,223.5536916,0.0,40.32604931
1987,0,53758.0,22.0,0.0,0.0,118.6463752,0.0,38.68944062
2270,0,88028.0,13.0,0.0,0.0,111.8099755,0.0,39.00850812
4389,0,96376.0,7.0,0.0,0.0,238.3801452,0.0,34.94670077
5789,0,76836.0,11.0,0.0,0.0,290.6493233,0.0,34.1468927
4418,0,150364.0,,,,,,17.12566043
3059,0,95471.0,6.0,0.0,0.0,187.6535104,4.0,40.45375316
1123,0,70609.0,6.0,,4.0,105.9346916,2.0,40.70254787
955,0,60000.0,4.0,0.0,0.0,192.8,2.0,
2514,0,81293.0,6.0,,,,,27.5737365
2663,0,177998.0,12.0,0.0,0.0,260.3834391,0.0,27.53327222
4255,0,85341.0,24.0,0.0,0.0,275.601041,1.0,23.46160875
93,0,78000.0,4.0,0.0,0.0,109.5666667,0.0,
3398,0,78000.0,4.0,0.0,0.0,108.5333333,0.0,
2123,0,115800.0,11.0,0.0,1.0,175.1914887,0.0,34.23139353
16,1,102600.0,7.0,2.0,6.0,122.9,1.0,
1899,0,110253.0,8.0,0.0,0.0,192.4226063,1.0,40.84507779
2534,1,114000.0,18.0,0.0,0.0,207.2333333,0.0,
607,0,45000.0,10.0,0.0,0.0,206.9666667,1.0,
4933,0,100852.0,10.0,0.0,0.0,152.3539807,0.0,36.3563094
1590,0,73636.0,2.0,0.0,0.0,162.1162539,1.0,39.79119896
664,0,83500.0,8.0,0.0,0.0,107.5,0.0,
3206,0,121047.0,14.0,0.0,0.0,118.866134,1.0,34.6028274
5301,1,86000.0,5.0,1.0,0.0,52.76653273,2.0,
3679,1,157809.0,3.0,0.0,0.0,,0.0,40.20613826
2769,0,137583.0,1.0,0.0,0.0,280.789801,0.0,41.23523649
4985,0,165000.0,1.0,0.0,0.0,234.4,2.0,
3431,0,77694.0,,0.0,0.0,249.4133616,0.0,43.72793048
2215,0,108628.0,12.0,0.0,2.0,181.7225343,0.0,32.65202263
720,0,59025.0,16.0,0.0,3.0,220.8132902,0.0,24.38009265
4941,0,36277.0,9.0,0.0,,79.33145984,,20.51714628
2320,1,,18.0,0.0,1.0,145.0666667,1.0,
3446,1,171350.0,0.1,0.0,1.0,102.5,7.0,
5065,0,178093.0,7.0,0.0,0.0,331.1139721,0.0,40.5665519
1112,1,36600.0,2.0,0.0,0.0,154.2,2.0,
2056,0,44218.0,10.0,0.0,0.0,92.99959341,2.0,29.11293616
2221,0,98088.0,1.0,0.0,0.0,66.72394684,0.0,36.5165325
1227,0,89437.0,5.0,0.0,0.0,205.7371252,0.0,30.79876353
2031,0,72175.0,,0.0,0.0,367.9400249,0.0,36.56113974
4268,0,104766.0,8.0,,0.0,117.1618153,2.0,38.34866301
2578,0,115000.0,1.0,0.0,0.0,128.8666667,0.0,
2588,1,,0.9,7.0,5.0,144.8666667,0.0,
1621,0,117927.0,14.0,0.0,0.0,177.9266958,1.0,34.49056413
4294,0,167764.0,1.0,,0.0,377.8649847,,36.43872408
1224,0,91101.0,14.0,0.0,0.0,77.11709066,0.0,25.04259669
2887,0,152300.0,5.0,0.0,0.0,102.5,0.0,
3277,0,117209.0,1.0,0.0,0.0,136.1582225,0.0,36.8517233
4319,0,86872.0,24.0,0.0,0.0,256.2869189,1.0,26.85325902
1317,1,66802.0,2.0,0.0,0.0,94.59842526,8.0,45.46476584
854,0,67475.0,4.5,0.0,1.0,246.4666667,2.0,
5782,0,99820.0,9.0,0.0,0.0,203.8,3.0,
3478,0,95440.0,3.0,0.0,0.0,154.1501136,0.0,22.85499927
3696,0,77732.0,,,,,,37.39831656
2134,0,68084.0,3.0,0.0,0.0,169.8524493,0.0,25.10971349
3760,0,61438.0,14.0,0.0,0.0,276.5624153,0.0,29.29517878
4156,0,53807.0,0.0,,,300.6792922,,35.69801744
5046,1,53907.0,0.0,0.0,0.0,200.4170271,0.0,71.51211057
3315,0,87862.0,5.0,0.0,0.0,116.7966851,0.0,23.40013712
1017,1,63000.0,1.0,0.0,0.0,91.26666667,8.0,
3093,1,27781.0,1.0,10.0,0.0,190.5770968,0.0,27.14688565
4345,0,260000.0,6.0,1.0,0.0,244.5333333,3.0,
5907,0,148769.0,10.0,0.0,0.0,129.0844789,0.0,43.51994271
1983,0,87000.0,6.0,0.0,0.0,201.9333333,3.0,
1462,1,70438.0,2.0,3.0,1.0,115.6,1.0,
4562,0,67279.0,6.0,0.0,0.0,75.81397134,2.0,36.52956948
1553,1,,,,,,,
5427,0,143832.0,15.0,0.0,0.0,235.2018195,1.0,43.69152442
4640,1,119100.0,12.0,0.0,0.0,84.23333333,5.0,
4788,0,84365.0,23.0,0.0,0.0,248.8515009,0.0,26.02704025
5109,0,188414.0,12.0,0.0,0.0,144.0934649,0.0,41.48280369
3901,0,100316.0,0.0,0.0,4.0,166.9381999,0.0,35.52622751
1921,0,94236.0,11.0,0.0,0.0,164.7623042,5.0,39.52570494
3368,0,63578.0,6.0,1.0,0.0,79.1215828,2.0,26.5188307
545,1,100448.0,,0.0,0.0,96.13333333,0.0,
819,1,42289.0,4.0,0.0,0.0,100.6164211,2.0,38.43649009
242,0,101053.0,22.0,0.0,0.0,55.55804904,2.0,31.37554242
5278,0,127833.0,0.0,1.0,0.0,187.2424028,3.0,33.16875685
2898,0,90908.0,,0.0,0.0,295.1152504,0.0,29.01487651
5244,0,83352.0,21.0,0.0,0.0,210.0250584,0.0,37.3017641
1925,0,176467.0,7.0,0.0,0.0,191.9044636,1.0,33.90232001
5073,0,58074.0,36.0,0.0,0.0,275.8432307,1.0,40.13322041
3487,1,98065.0,8.0,0.0,0.0,119.0578171,0.0,35.36412843
404,1,61000.0,1.0,1.0,0.0,97.2997561,6.0,
210,0,77000.0,9.0,0.0,1.0,119.7,0.0,
3273,1,113658.0,0.0,0.0,2.0,212.1291452,2.0,35.10671964
5323,0,293000.0,28.0,0.0,0.0,156.6333333,0.0,
2199,0,87519.0,13.0,0.0,1.0,107.9131329,0.0,36.3270224
4892,0,51800.0,24.0,0.0,0.0,118.0311312,0.0,23.08547854
4128,0,90807.0,17.0,0.0,0.0,196.8087927,1.0,31.69796036
1259,1,39992.0,3.0,0.0,0.0,149.8746257,2.0,43.19724206
4385,0,170396.0,8.0,0.0,0.0,147.4149491,0.0,19.51853186
5760,1,125000.0,5.0,0.0,2.0,92.3,0.0,
2372,0,41835.0,9.0,,0.0,155.1431608,6.0,40.50295999
3075,0,83146.0,2.0,0.0,0.0,309.496388,3.0,43.48806641
2672,0,121925.0,2.0,0.0,0.0,155.9201487,0.0,36.74563904
2573,0,86420.0,1.5,0.0,0.0,160.3,0.0,
2555,0,94575.0,23.0,0.0,0.0,238.4,1.0,
1964,0,78660.0,3.0,,,159.8014934,,30.01090961
2293,0,96718.0,8.0,2.0,0.0,183.6086672,0.0,26.43131452
1801,0,232176.0,10.0,0.0,1.0,237.3157697,0.0,30.68943921
1789,0,34705.0,0.0,,,,,37.6180269
5111,1,146520.0,16.0,1.0,1.0,284.3680179,2.0,34.6276594
3439,1,89339.0,0.0,3.0,0.0,102.4609862,2.0,38.34534078
2737,0,137388.0,2.0,0.0,0.0,275.5235464,4.0,39.74429871
2308,1,93390.0,,,,,,
2927,0,79384.0,1.0,,1.0,297.4825046,1.0,36.73611367
1294,0,86831.0,19.0,0.0,0.0,190.0848295,0.0,24.60265855
5856,0,81233.0,2.0,1.0,0.0,267.1343742,6.0,40.15503117
5384,1,103535.0,7.0,0.0,1.0,116.8989899,1.0,44.06542878
1678,1,77870.0,7.0,0.0,0.0,69.43333333,1.0,
948,0,86558.0,8.0,0.0,0.0,92.11150428,0.0,28.1670747
1210,0,51684.0,15.0,0.0,0.0,84.12345095,0.0,31.26731878
1232,0,73266.0,5.0,0.0,0.0,85.63523503,1.0,24.53432507
2495,0,97795.0,,0.0,0.0,173.010785,1.0,41.58352917
824,0,72733.0,14.0,0.0,0.0,233.1716005,3.0,39.77508785
5705,0,71029.0,,0.0,0.0,325.2841932,0.0,16.10143414
5591,1,172184.0,11.0,0.0,1.0,214.7311603,1.0,43.84754372
2979,0,42629.0,9.0,0.0,0.0,80.48923834,2.0,30.28477259
4615,0,67458.0,6.0,0.0,0.0,68.93111023,2.0,36.46436586
5355,0,80473.0,0.0,0.0,0.0,151.5970972,2.0,37.75387662
407,0,115900.0,29.0,0.0,0.0,332.7333333,2.0,
3597,0,154545.0,,0.0,0.0,216.6695154,0.0,36.9158782
4183,0,99006.0,,2.0,1.0,245.0877745,1.0,41.56766275
3403,1,60000.0,10.0,2.0,0.0,112.6333333,5.0,
3490,0,129177.0,12.0,,,140.4807035,,29.96750585
5722,0,65893.0,18.0,0.0,0.0,205.5336428,1.0,43.22866458
3338,0,97317.0,1.0,0.0,0.0,82.39838379,0.0,25.32925087
870,0,60852.0,23.0,0.0,0.0,277.5895886,3.0,39.88548381
65,0,111800.0,6.0,0.0,0.0,192.7333333,1.0,
324,1,54600.0,4.0,0.0,4.0,101.4,0.0,
203,1,34000.0,0.0,1.0,2.0,86.23333333,2.0,
1264,0,85155.0,15.0,0.0,0.0,218.4817546,0.0,36.18219201
4362,0,106186.0,,0.0,0.0,175.3393762,1.0,38.25659362
132,0,63102.0,9.0,0.0,3.0,160.1463113,1.0,21.58376012
1598,0,78851.0,6.0,0.0,3.0,201.369922,3.0,35.79580494
3782,0,50150.0,26.0,0.0,2.0,214.0333333,0.0,
5050,0,92916.0,0.0,0.0,0.0,70.28190571,0.0,34.39630178
1510,0,102936.0,9.0,0.0,0.0,213.2814957,0.0,19.07865117
24,1,17180.0,,0.0,0.0,14.56666667,3.0,
1146,1,73250.0,2.0,0.0,0.0,28.96666667,4.0,
2075,1,34800.0,2.6,2.0,0.0,93.3,1.0,
1812,0,85209.0,8.0,0.0,0.0,173.8386239,0.0,37.8244708
1410,1,228670.0,1.0,0.0,0.0,75.45815036,,28.37013088
5888,0,75446.0,2.0,0.0,0.0,102.2093582,0.0,30.16455356
3140,0,75360.0,8.0,,,,,25.26009868
64,1,52490.0,3.0,0.0,0.0,72.03333333,2.0,
2396,0,92391.0,8.0,0.0,1.0,341.5015591,,39.4354969
3700,0,30000.0,0.0,1.0,0.0,33.46666667,2.0,
4525,0,105411.0,14.0,0.0,3.0,276.1823627,0.0,29.2830325
3136,0,159770.0,,0.0,0.0,228.4223822,0.0,37.00837378
3488,1,148722.0,1.0,0.0,0.0,159.1692347,2.0,38.07976182
2810,0,93180.0,19.0,0.0,0.0,263.1591633,10.0,35.40441453
